ID;time;ActPass;value;Intensity
vp27;2;Passive;-27,9358202006333;Low
vp27;2;Active;-37,5072366313897;Low
vp28;2;Passive;-44,1494262142181;High
vp28;2;Active;-59,5865552692413;High
vp28;2;Passive;-23,2987521665096;Low
vp28;2;Active;-43,2607792959213;Low
vp29;2;Passive;5,7831002945751;High
vp29;2;Active;12,2947977870926;High
vp29;2;Passive;-8,76029516094954;Low
vp29;2;Active;-16,7793567667007;Low
vp31;2;Passive;-1,95649547794065;High
vp31;2;Active;-15,5934745248826;High
vp31;2;Passive;1,45202624725457;Low
vp31;2;Active;-7,70426354142791;Low
vp32;2;Passive;-34,7569516940117;High
vp32;2;Active;-12,3423726208315;High
vp32;2;Passive;-5,61367458072305;Low
vp32;2;Active;-27,1827189358473;Low
vp33;2;Passive;-5,88941256913333;High
vp33;2;Active;-26,6977666157112;High
vp33;2;Passive;14,4375886416713;Low
vp33;2;Active;-2,86198312563985;Low
vp34;2;Passive;-4,39006578017958;High
vp34;2;Active;-39,5995041370392;High
vp34;2;Passive;23,8396328122113;Low
vp34;2;Active;-31,4876896414757;Low
vp35;2;Passive;18,3493257616689;High
vp35;2;Active;10,9790055544358;High
vp35;2;Passive;12,0033464269425;Low
vp35;2;Active;8,42310067731352;Low
vp36;2;Passive;3,98157856256701;High
vp36;2;Active;-22,941543250401;High
vp36;2;Passive;1,63763528488809;Low
vp36;2;Active;-7,06790959782299;Low
vp37;2;Passive;-32,2777668004036;High
vp37;2;Active;-35,8350703926086;High
vp37;2;Passive;-17,2717140446291;Low
vp37;2;Active;-21,1787154901028;Low
vp38;2;Passive;-10,2712606081355;High
vp38;2;Active;-22,6873257775093;High
vp38;2;Passive;-20,5228326025181;Low
vp38;2;Active;-22,8491007231474;Low
vp39;2;Passive;-62,2378500080109;High
vp39;2;Active;-70,7290212516785;High
vp39;2;Passive;-61,5444104137421;Low
vp39;2;Active;-55,5504517288208;Low
vp40;2;Passive;-7,84191420209035;High
vp40;2;Active;14,5725175154861;High
vp40;2;Passive;11,8388564819638;Low
vp40;2;Active;-11,7750086068399;Low
vp41;2;Passive;-58,4698769550323;High
vp41;2;Active;-28,1677028608322;High
vp41;2;Passive;-36,7055756473541;Low
vp41;2;Active;-45,6798245801926;Low
vp42;2;Passive;-27,9921192517281;High
vp42;2;Active;-31,9763695386648;High
vp42;2;Passive;-20,8438038102388;Low
vp42;2;Active;-31,6109744505882;Low
vp43;2;Passive;-3,84827128897002;High
vp43;2;Active;-16,1879816294764;High
vp43;2;Passive;-17,7160390950441;Low
vp43;2;Active;-13,1896800688198;Low
vp44;2;Passive;-16,4464884178147;High
vp44;2;Active;-24,5329604935646;High
vp44;2;Passive;-12,5310481767394;Low
vp44;2;Active;11,5601183836781;Low
vp45;2;Passive;-25,7852610332165;High
vp45;2;Active;-39,4575104036331;High
vp45;2;Passive;-11,8276752969346;Low
vp45;2;Active;-37,1128546619415;Low
vp46;2;Passive;-5,78866917888183;High
vp46;2;Active;-7,23509641314938;High
vp46;2;Passive;-2,49155076726247;Low
vp46;2;Active;-15,878883855273;Low
vp47;2;Passive;-19,5886650432907;High
vp47;2;Active;-28,5192343988419;High
vp47;2;Passive;-46,1368633728027;Low
vp47;2;Active;-15,8173409021571;Low
vp48;2;Passive;-15,5379955268302;High
vp48;2;Active;-7,57462279781979;High
vp48;2;Passive;-29,8569320168495;Low
vp48;2;Active;-12,4069878979884;Low
vp49;2;Passive;-24,4452490063738;High
vp49;2;Active;-10,2221060416761;High
vp49;2;Passive;1,6592858472977;Low
vp49;2;Active;-22,198716066624;Low
vp50;2;Passive;-25,3081926989555;High
vp50;2;Active;-40,519991243124;High
vp50;2;Passive;-31,1516748495102;Low
vp50;2;Active;-33,5566257843971;Low
vp52;2;Passive;-1,94636908090394;High
vp52;2;Active;-10,9399930522963;High
vp52;2;Passive;-21,8627081932724;Low
vp52;2;Active;-5,53780315217131;Low
vp01;3;Passive;5,39024180034967;High
vp01;3;Active;-10,0632462533485;High
vp01;3;Passive;-8,0389142936111;Low
vp01;3;Active;-14,4764803541848;Low
vp02;3;Passive;-16,9495246858001;High
vp02;3;Active;6,52987370762788;High
vp02;3;Passive;5,9309444536753;Low
vp02;3;Active;-4,24872419212223;Low
vp03;3;Passive;14,5266703081904;High
vp03;3;Active;11,1777010510294;High
vp03;3;Passive;26,8816109008165;Low
vp03;3;Active;-1,36769027400832;Low
vp04;3;Passive;-19,0074111721702;High
vp04;3;Active;-28,6273719129562;High
vp04;3;Passive;-41,3648596096039;Low
vp04;3;Active;-35,6715222177505;Low
vp06;3;Passive;-45,2327225351334;High
vp06;3;Active;-56,6353301486969;High
vp06;3;Passive;-1,76308143917797;Low
vp06;3;Active;-23,1718912188825;Low
vp07;3;Passive;-3,23860213757393;High
vp07;3;Active;-28,4480899085999;High
vp07;3;Passive;-27,870496304512;Low
vp07;3;Active;-8,356709122136;Low
vp08;3;Passive;26,3273114051926;High
vp08;3;Active;46,1499874028787;High
vp08;3;Passive;-6,02911356141744;Low
vp08;3;Active;39,7558400241878;Low
vp09;3;Passive;5,13934127983428;High
vp09;3;Active;-21,2299653801918;High
vp09;3;Passive;-5,1347183378702;Low
vp09;3;Active;-29,0446527843475;Low
vp10;3;Passive;-22,515208944998;High
vp10;3;Active;-32,7677740449905;High
vp10;3;Passive;-16,3743587278284;Low
vp10;3;Active;-25,0904552879184;Low
vp11;3;Passive;27,7533416285331;High
vp11;3;Active;-2,62326419714838;High
vp11;3;Passive;31,8278506125285;Low
vp11;3;Active;-6,85767228788373;Low
vp12;3;Passive;-21,2755845116256;High
vp12;3;Active;-0,358209792514564;High
vp12;3;Passive;5,34191710257903;Low
vp12;3;Active;-13,1225926057119;Low
vp13;3;Passive;2,35119034967897;High
vp13;3;Active;-8,34336802779895;High
vp13;3;Passive;9,83316449607047;Low
vp13;3;Active;-1,6851891756868;Low
vp14;3;Passive;-0,617768239838071;High
vp14;3;Active;-35,3986216430664;High
vp14;3;Passive;-12,8599466671092;Low
vp14;3;Active;7,9722722505834;Low
vp15;3;Passive;-32,4590032138824;High
vp15;3;Active;-25,4031302218437;High
vp15;3;Passive;17,0704862098109;Low
vp15;3;Active;-34,4766472034454;Low
vp16;3;Passive;-20,5078632040024;High
vp16;3;Active;-32,4824412207603;High
vp16;3;Passive;-15,7446207567072;Low
vp16;3;Active;-38,2558975162506;Low
vp17;3;Passive;11,2426095746298;High
vp17;3;Active;-9,22878668203019;High
vp17;3;Passive;3,43954955656792;Low
vp17;3;Active;31,9250961017073;Low
vp18;3;Passive;15,2072246116744;High
vp18;3;Active;-13,5617548573073;High
vp18;3;Passive;-15,8531460072736;Low
vp18;3;Active;22,9931795824654;Low
vp19;3;Passive;-34,6115018405914;High
vp19;3;Active;-40,9708546981811;High
vp19;3;Passive;-2,16199922442576;Low
vp19;3;Active;-14,1112779825923;Low
vp20;3;Passive;-15,9436707501372;High
vp20;3;Active;-10,113587129687;High
vp20;3;Passive;11,9487081827484;Low
vp20;3;Active;-0,239279602203518;Low
vp21;3;Passive;10,6232400002852;High
vp21;3;Active;6,59900935206469;High
vp21;3;Passive;-19,7985552418232;Low
vp21;3;Active;-8,54738314917657;Low
vp23;3;Passive;57,538062203262;High
vp23;3;Active;13,4674903556296;High
vp23;3;Passive;6,69187634008983;Low
vp23;3;Active;0,140325867774896;Low
vp24;3;Passive;-18,3686962439821;High
vp24;3;Active;15,1718820378268;High
vp24;3;Passive;-8,53355372452736;Low
vp24;3;Active;-13,5587146446789;Low
vp25;3;Passive;17,937277578352;High
vp25;3;Active;22,0583387741689;High
vp25;3;Passive;-1,07007703972678;Low
vp25;3;Active;17,5091811604798;Low
vp26;3;Passive;-24,8506510828137;High
vp26;3;Active;-23,2219182097465;High
vp26;3;Passive;-26,2370710020065;Low
vp26;3;Active;-11,7229352458201;Low
vp27;3;Passive;-8,41103615683317;High
vp27;3;Active;-46,0472211322784;High
vp27;3;Passive;-35,8950741857104;Low
vp27;3;Active;-17,2152261747677;Low
vp28;3;Passive;-27,6196647930145;High
vp28;3;Active;-56,3477902240753;High
vp28;3;Passive;-5,79065348984353;Low
vp28;3;Active;-37,4285489063263;Low
vp29;3;Passive;8,67367879981361;High
vp29;3;Active;-5,90348441411369;High
vp29;3;Passive;-7,10633967618924;Low
vp29;3;Active;-21,4138665436506;Low
vp31;3;Passive;-3,7001373896834;High
vp31;3;Active;-19,1937379710674;High
vp31;3;Passive;1,01190310619189;Low
vp31;3;Active;-13,4611785160503;Low
vp32;3;Passive;-31,1799554872513;High
vp32;3;Active;-12,2968535730839;High
vp32;3;Passive;-20,4349403775334;Low
vp32;3;Active;-27,9610750716925;Low
vp33;3;Passive;-9,52056542308256;High
vp33;3;Active;-18,9911438353062;High
vp33;3;Passive;-5,36872039506654;Low
vp33;3;Active;-13,8372351957273;Low
vp34;3;Passive;47,8858947725296;High
vp34;3;Active;-20,9070719236135;High
