ID;time;ActPass;value;Intensity
vp45;3;Passive;-34,9643089027405;Low
vp45;3;Active;-55,3698449859619;Low
vp46;3;Passive;-20,2324157385826;High
vp46;3;Active;-1,98482661924682;High
vp46;3;Passive;-6,45939059600141;Low
vp46;3;Active;-4,1737009278629;Low
vp47;3;Passive;-4,8977825864777;High
vp47;3;Active;-27,6170825653076;High
vp47;3;Passive;-17,9951850481033;Low
vp47;3;Active;-7,22731809093524;Low
vp48;3;Passive;-23,1493330156337;High
vp48;3;Active;-3,71886297116615;High
vp48;3;Passive;-0,119616270908155;Low
vp48;3;Active;-13,9065197381675;Low
vp49;3;Passive;-16,6839957117708;High
vp49;3;Active;9,38530893087387;High
vp49;3;Passive;-2,48767119198665;Low
vp49;3;Active;-18,4575602869326;Low
vp50;3;Passive;-2,10746783156297;High
vp50;3;Active;-30,1260518350601;High
vp50;3;Passive;-29,8551279215813;Low
vp50;3;Active;-16,8579387488049;Low
vp52;3;Passive;-10,8567334596217;High
vp52;3;Active;-15,4835145933628;High
vp52;3;Passive;-24,8675915725231;Low
vp52;3;Active;-9,25014048254676;Low
vp01;4;Passive;-4,79590091685153;High
vp01;4;Active;-12,3291937235389;High
vp01;4;Passive;14,4693896946759;Low
vp01;4;Active;-0,0251684590037912;Low
vp02;4;Passive;-26,6025358219147;High
vp02;4;Active;-18,3008669860363;High
vp02;4;Passive;16,026406067866;Low
vp02;4;Active;-26,681472571373;Low
vp03;4;Passive;3,7983904480841;High
vp03;4;Active;-6,43797574346361;High
vp03;4;Passive;-0,184681984194787;Low
vp03;4;Active;-5,37802010691597;Low
vp04;4;Passive;-23,6580289285183;High
vp04;4;Active;-18,3202711610198;High
vp04;4;Passive;-17,4239754089713;Low
vp04;4;Active;-26,3450277650766;Low
vp06;4;Passive;-11,1563073124443;High
vp06;4;Active;-36,4350012874603;High
vp06;4;Passive;5,43239355590739;Low
vp06;4;Active;-25,5826193280816;Low
vp07;4;Passive;4,46758987291961;High
vp07;4;Active;-16,0371658252248;High
vp07;4;Passive;-17,8640744469343;Low
vp07;4;Active;2,60326424719719;Low
vp08;4;Passive;33,2807750635147;High
vp08;4;Active;10,4399101459254;High
vp08;4;Passive;-18,5898247580212;Low
vp08;4;Active;46,9097674732208;Low
vp09;4;Passive;10,7446226900481;High
vp09;4;Active;-14,9922683950663;High
vp09;4;Passive;-0,64953889474785;Low
vp09;4;Active;-25,9394153504372;Low
vp10;4;Passive;-28,5243345205784;High
vp10;4;Active;-8,23467766870163;High
vp10;4;Passive;-13,5968683384443;Low
vp10;4;Active;-10,5104285622239;Low
vp11;4;Passive;8,55017300201021;High
vp11;4;Active;-2,53634005425312;High
vp11;4;Passive;21,681474304772;Low
vp11;4;Active;-0,0159306427480187;Low
vp12;4;Passive;-30,431450304985;High
vp12;4;Active;22,5720830393676;High
vp12;4;Passive;-3,10370354913706;Low
vp12;4;Active;-2,63992092566192;Low
vp13;4;Passive;7,26519659016281;High
vp13;4;Active;8,87688067453122;High
vp13;4;Passive;6,53093595305609;Low
vp13;4;Active;-1,14565137201903;Low
vp14;4;Passive;10,887828144396;High
vp14;4;Active;-16,3121547793224;High
vp14;4;Passive;22,5484520735042;Low
vp14;4;Active;-1,84567009892152;Low
vp15;4;Passive;-23,2003971605301;High
vp15;4;Active;-3,54802116682497;High
vp15;4;Passive;-0,202892122508492;Low
vp15;4;Active;-9,08488649070263;Low
vp16;4;Passive;-20,9978475084305;High
vp16;4;Active;-16,6481049937238;High
vp16;4;Passive;-26,6967082939148;Low
vp16;4;Active;-16,442574415639;Low
vp17;4;Passive;2,1985383631984;High
vp17;4;Active;-15,0492762477566;High
vp17;4;Passive;0,00215246407222003;Low
vp17;4;Active;-3,94037789694639;Low
vp18;4;Passive;13,0185497447718;High
vp18;4;Active;-19,8660019655121;High
vp18;4;Passive;14,1396827274533;Low
vp18;4;Active;3,40393895773101;Low
vp19;4;Passive;-12,4774309416842;High
vp19;4;Active;-11,4259536567656;High
vp19;4;Passive;-5,85057500009006;Low
vp19;4;Active;0,971356924929605;Low
vp20;4;Passive;3,32302476444934;High
vp20;4;Active;4,28993969759578;High
vp20;4;Passive;14,4529018617924;Low
vp20;4;Active;-1,02645865910384;Low
vp21;4;Passive;-5,95832391979187;High
vp21;4;Active;0,859047692494001;High
vp21;4;Passive;-11,5482297512405;Low
vp21;4;Active;-7,7476966370382;Low
vp23;4;Passive;26,6728751436975;High
vp23;4;Active;-4,15848907451937;High
vp23;4;Passive;0,634506488779385;Low
vp23;4;Active;17,5124833963048;Low
vp24;4;Passive;13,0354556290833;High
vp24;4;Active;17,7425304992925;High
vp24;4;Passive;-4,99680567526608;Low
vp24;4;Active;-14,2498941625506;Low
vp25;4;Passive;15,968092793636;High
vp25;4;Active;-3,0208330124151;High
vp25;4;Passive;-14,1570203832125;Low
vp25;4;Active;-2,39874551319467;Low
vp26;4;Passive;-6,92498015007423;High
vp26;4;Active;-24,5745842199326;High
vp26;4;Passive;-10,1072882928152;Low
vp26;4;Active;4,48462353792368;Low
